time_serial,password,way1,way1_number,way2,way2_number,way3,way3_number,total_sales,time
11114,3 9 8,4930,1000,0,320,12713,160,- -,2011/5/1
11113,7 3 3,8383,1000,6897,320,0,160,- -,2011/4/30
11112,0 9 8,9052,1000,0,320,21720,160,- -,2011/4/29
11111,2 5 2,3083,1000,4375,320,0,160,- -,2011/4/28
11110,3 5 1,12010,1000,0,320,21706,160,- -,2011/4/27
11109,2 2 2,8461,1000,0,320,0,160,- -,2011/4/26
11108,3 3 0,8688,1000,6629,320,0,160,- -,2011/4/25
11107,9 2 4,18309,1000,0,320,25797,160,- -,2011/4/24
11106,6 5 0,9399,1000,0,320,21647,160,- -,2011/4/23
11105,7 0 0,4269,1000,6818,320,0,160,- -,2011/4/22
11104,5 8 9,6876,1000,0,320,15206,160,- -,2011/4/21
11103,4 7 2,8397,1000,0,320,20924,160,- -,2011/4/20
11102,9 0 9,6608,1000,7033,320,0,160,- -,2011/4/19
11101,2 7 5,9308,1000,0,320,22610,160,- -,2011/4/18
11100,2 3 2,8847,1000,9487,320,0,160,- -,2011/4/17
11099,8 2 9,7643,1000,0,320,14523,160,- -,2011/4/16
11098,1 8 7,5941,1000,0,320,12000,160,- -,2011/4/15
11097,6 7 9,11795,1000,0,320,15703,160,- -,2011/4/14
11096,0 9 7,8481,1000,0,320,12067,160,- -,2011/4/13
11095,8 4 4,8428,1000,10497,320,0,160,- -,2011/4/12
11094,1 5 9,12725,1000,0,320,21277,160,- -,2011/4/11
11093,5 0 0,5026,1000,5997,320,0,160,- -,2011/4/10
11092,7 4 9,25247,1000,0,320,35625,160,- -,2011/4/9
11091,2 2 2,26864,1000,0,320,0,160,- -,2011/4/8
11090,0 8 7,8670,1000,0,320,17226,160,- -,2011/4/7
11089,1 2 4,7179,1000,0,320,11392,160,- -,2011/4/6
11088,6 7 0,9525,1000,0,320,18440,160,- -,2011/4/5
11087,0 9 2,5031,1000,0,320,11850,160,- -,2011/4/4
11086,9 4 1,15253,1000,0,320,26596,160,- -,2011/4/3
11085,9 9 5,3651,1000,4013,320,0,160,- -,2011/4/2
11084,2 5 2,7557,1000,4797,320,0,160,- -,2011/4/1
11083,8 3 5,10450,1000,0,320,22562,160,- -,2011/3/31
11082,1 7 1,7373,1000,5845,320,0,160,- -,2011/3/30
11081,7 4 8,5911,1000,0,320,22023,160,- -,2011/3/29
11080,9 4 3,4626,1000,0,320,20308,160,- -,2011/3/28
11079,8 2 3,13181,1000,0,320,26004,160,- -,2011/3/27
11078,5 4 4,12758,1000,7345,320,0,160,- -,2011/3/26
11077,7 8 7,4149,1000,5738,320,0,160,- -,2011/3/25
11076,6 6 7,6190,1000,7267,320,0,160,- -,2011/3/24
11075,9 5 3,12203,1000,0,320,26080,160,- -,2011/3/23
11074,7 8 4,6404,1000,0,320,19727,160,- -,2011/3/22
11073,0 6 3,6863,1000,0,320,17106,160,- -,2011/3/21
11072,7 9 9,4095,1000,5801,320,0,160,- -,2011/3/20
11071,0 7 1,4866,1000,0,320,15087,160,- -,2011/3/19
11070,8 9 2,10908,1000,0,320,16869,160,- -,2011/3/18
11069,2 8 5,14493,1000,0,320,27795,160,- -,2011/3/17
11068,5 0 0,4573,1000,5486,320,0,160,- -,2011/3/16
11067,4 1 3,7320,1000,0,320,14944,160,- -,2011/3/15
11066,0 7 9,6346,1000,0,320,8221,160,- -,2011/3/14
11065,7 2 1,7994,1000,0,320,21062,160,- -,2011/3/13
11064,6 9 0,4201,1000,0,320,10156,160,- -,2011/3/12
11063,1 4 1,6504,1000,5694,320,0,160,- -,2011/3/11
11062,6 2 8,7724,1000,0,320,15599,160,- -,2011/3/10
11061,4 1 6,11969,1000,0,320,11886,160,- -,2011/3/9
11060,1 4 4,6068,1000,6628,320,0,160,- -,2011/3/8
11059,3 9 8,8016,1000,0,320,19035,160,- -,2011/3/7
11058,6 6 4,3162,1000,4142,320,0,160,- -,2011/3/6
11057,3 6 6,10976,1000,20206,320,0,160,- -,2011/3/5
11056,6 0 9,18735,1000,0,320,19947,160,- -,2011/3/4
11055,8 3 5,2358,1000,0,320,7829,160,- -,2011/3/3
11054,7 6 0,6455,1000,0,320,9538,160,- -,2011/3/2
11053,8 3 5,18196,1000,0,320,21082,160,- -,2011/3/1
11052,5 0 9,7751,1000,0,320,13260,160,- -,2011/2/28
11051,6 8 4,4652,1000,0,320,10135,160,- -,2011/2/27
11050,0 6 7,3828,1000,0,320,15121,160,- -,2011/2/26
11049,4 5 9,9580,1000,0,320,25308,160,- -,2011/2/25
11048,6 2 1,16570,1000,0,320,20411,160,- -,2011/2/24
11047,3 6 7,11459,1000,0,320,21528,160,- -,2011/2/23
11046,9 0 9,8124,1000,8219,320,0,160,- -,2011/2/22
11045,5 7 9,10297,1000,0,320,24775,160,- -,2011/2/21
11044,4 1 6,10100,1000,0,320,21340,160,- -,2011/2/20
11043,2 8 6,10451,1000,0,320,42632,160,- -,2011/2/19
11042,3 3 7,6873,1000,9649,320,0,160,- -,2011/2/18
11041,4 4 9,5180,1000,5611,320,0,160,- -,2011/2/17
11040,1 1 7,6309,1000,10844,320,0,160,- -,2011/2/16
11039,2 6 0,3666,1000,0,320,5087,160,- -,2011/2/15
11038,0 1 6,4799,1000,0,320,6175,160,- -,2011/2/14
11037,7 0 5,5383,1000,0,320,15585,160,- -,2011/2/13
11036,1 6 3,6754,1000,0,320,17783,160,- -,2011/2/12
11035,7 4 4,11958,1000,15999,320,0,160,- -,2011/2/11
11034,4 8 9,5505,1000,0,320,12954,160,- -,2011/2/10
11033,0 6 2,2443,1000,0,320,7209,160,- -,2011/2/9
11032,3 4 9,3894,1000,0,320,4706,160,- -,2011/2/1
11031,8 6 4,8927,1000,0,320,23939,160,- -,2011/1/31
11030,4 9 3,10822,1000,0,320,12327,160,- -,2011/1/30
11029,3 6 5,14987,1000,0,320,29859,160,- -,2011/1/29
11028,1 3 4,8203,1000,0,320,12378,160,- -,2011/1/28
11027,2 1 2,11152,1000,5041,320,0,160,- -,2011/1/27
11026,7 9 7,5624,1000,5305,320,0,160,- -,2011/1/26
11025,3 5 2,10833,1000,0,320,22064,160,- -,2011/1/25
11024,4 8 7,7934,1000,0,320,12180,160,- -,2011/1/24
11023,7 4 1,7124,1000,0,320,13726,160,- -,2011/1/23
11022,0 0 8,4487,1000,0,320,8550,160,- -,2011/1/22
11021,5 7 8,1866,1000,0,320,3819,160,- -,2011/1/21
11020,5 7 8,8919,1000,0,320,18153,160,- -,2011/1/20
11019,3 2 8,14730,1000,0,320,13032,160,- -,2011/1/19
11018,9 0 3,7426,1000,0,320,16841,160,- -,2011/1/18
11017,1 8 4,14127,1000,0,320,8371,160,- -,2011/1/17
11016,8 1 6,3821,1000,0,320,8943,160,- -,2011/1/16
11015,7 1 7,11080,1000,25530,320,0,160,- -,2011/1/15
11014,8 1 0,4558,1000,0,320,7463,160,- -,2011/1/14
11013,1 8 7,3147,1000,0,320,8828,160,- -,2011/1/13
11012,6 8 7,5481,1000,0,320,20571,160,- -,2011/1/12
11011,5 0 2,10633,1000,0,0,13211,160,- -,2011/1/11
11010,9 1 7,7783,1000,0,0,14372,160,- -,2011/1/10
11009,1 5 6,8013,1000,0,0,13821,160,- -,2011/1/9
11008,5 3 4,6360,1000,0,0,19201,160,- -,2011/1/8
11007,8 8 4,13319,1000,12376,320,0,0,- -,2011/1/7
11006,3 5 9,8754,1000,0,0,13031,160,- -,2011/1/6
11005,4 9 1,11120,1000,0,0,25575,160,- -,2011/1/5
11004,5 5 0,5440,1000,7495,320,0,0,- -,2011/1/4
11003,9 3 3,3532,1000,7389,320,0,0,- -,2011/1/3
11002,6 7 6,3867,1000,4570,320,0,0,- -,2011/1/2
11001,9 2 8,9119,1000,0,0,14869,160,- -,2011/1/1
10358,3 1 1,3146,1000,4025,320,0,0,- -,2010/12/31
10357,1 7 1,3575,1000,4069,320,0,0,- -,2010/12/30
10356,8 6 8,5138,1000,6029,320,0,0,- -,2010/12/29
10355,5 4 5,7651,1000,9573,320,0,0,- -,2010/12/28
10354,1 6 7,3098,1000,0,0,8399,160,- -,2010/12/27
10353,1 6 9,8339,1000,0,0,14968,160,- -,2010/12/26
10352,1 1 2,4389,1000,5670,320,0,0,- -,2010/12/25
10351,5 7 2,9927,1000,0,0,38739,160,- -,2010/12/24
10350,8 9 0,18787,1000,0,0,28906,160,- -,2010/12/23
10349,6 7 0,10493,1000,0,0,30827,160,- -,2010/12/22
10348,4 8 4,4552,1000,5998,320,0,0,- -,2010/12/21
10347,3 2 2,4203,1000,4132,320,0,0,- -,2010/12/20
10346,3 8 3,7397,1000,10619,320,0,0,- -,2010/12/19
10345,7 4 1,6791,1000,0,0,20514,160,- -,2010/12/18
10344,3 3 2,11553,1000,15486,320,0,0,- -,2010/12/17
10343,1 6 8,16685,1000,0,0,27451,160,- -,2010/12/16
10342,3 7 6,10014,1000,0,0,20583,160,- -,2010/12/15
10341,9 4 3,13300,1000,0,0,12483,160,- -,2010/12/14
10340,0 9 4,5371,1000,0,0,22220,160,- -,2010/12/13
10339,5 9 9,6861,1000,6251,320,0,0,- -,2010/12/12
10338,7 5 4,6023,1000,0,0,18371,160,- -,2010/12/11
10337,8 9 5,4501,1000,0,0,16598,160,- -,2010/12/10
10336,8 7 8,4802,1000,4138,320,0,0,- -,2010/12/9
10335,6 5 5,5219,1000,7209,320,0,0,- -,2010/12/8
10334,3 5 4,6108,1000,0,0,17271,160,- -,2010/12/7
10333,8 6 7,12612,1000,0,0,19984,160,- -,2010/12/6
10332,4 2 4,2753,1000,3021,320,0,0,- -,2010/12/5
10331,4 4 3,8575,1000,7512,320,0,0,- -,2010/12/4
10330,6 8 1,6416,1000,0,0,13290,160,- -,2010/12/3
10329,3 6 6,10339,1000,18260,320,0,0,- -,2010/12/2
10328,8 5 3,9929,1000,0,0,21614,160,- -,2010/12/1
10327,3 7 6,10069,1000,0,0,32518,160,- -,2010/11/30
10326,1 5 9,8848,1000,0,0,30627,160,- -,2010/11/29
10325,8 4 6,4008,1000,0,0,12434,160,- -,2010/11/28
10324,1 2 7,8002,1000,0,0,14138,160,- -,2010/11/27
10323,4 7 4,18780,1000,21472,320,0,0,- -,2010/11/26
10322,8 4 0,14622,1000,0,0,23032,160,- -,2010/11/25
10321,0 2 7,15189,1000,0,0,17606,160,- -,2010/11/24
10320,2 8 3,4558,1000,0,0,13375,160,- -,2010/11/23
10319,7 3 3,9521,1000,5688,320,0,0,- -,2010/11/22
10318,4 5 4,9792,1000,12011,320,0,0,- -,2010/11/21
10317,1 8 2,17360,1000,0,0,19921,160,- -,2010/11/20
10316,3 2 9,16123,1000,0,0,31715,160,- -,2010/11/19
10315,0 5 5,4707,1000,7899,320,0,0,- -,2010/11/18
10314,6 7 5,5505,1000,0,0,17916,160,- -,2010/11/17
10313,8 7 8,9889,1000,7702,320,0,0,- -,2010/11/16
10312,1 3 8,4077,1000,0,0,12818,160,- -,2010/11/15
10311,5 9 8,13002,1000,0,0,21164,160,- -,2010/11/14
10310,3 8 7,10657,1000,0,0,28934,160,- -,2010/11/13
10309,0 2 6,5742,1000,0,0,10373,160,- -,2010/11/12
10308,2 3 2,2276,1000,5119,320,0,0,- -,2010/11/11
10307,2 1 9,9461,1000,0,0,17300,160,- -,2010/11/10
10306,4 0 5,11130,1000,0,0,16013,160,- -,2010/11/9
10305,9 3 7,10573,1000,0,0,22271,160,- -,2010/11/8
10304,3 3 2,4687,1000,4380,320,0,0,- -,2010/11/7
10303,0 7 0,2894,1000,6131,320,0,0,- -,2010/11/6
10302,0 9 1,6816,1000,0,0,19147,160,- -,2010/11/5
10301,3 5 6,4884,1000,0,0,16120,160,- -,2010/11/4
10300,5 9 6,10406,1000,0,0,23340,160,- -,2010/11/3
10299,2 2 5,7072,1000,9314,320,0,0,- -,2010/11/2
10298,7 8 6,8176,1000,0,0,28102,160,- -,2010/11/1
10297,5 2 0,8141,1000,0,0,17196,160,- -,2010/10/31
10296,4 4 8,5674,1000,6211,320,0,0,- -,2010/10/30
10295,2 3 8,16581,1000,0,0,28189,160,- -,2010/10/29
10294,0 4 0,6665,1000,5595,320,0,0,- -,2010/10/28
10293,1 2 9,3926,1000,0,0,11970,160,- -,2010/10/27
10292,1 2 2,4269,1000,7585,320,0,0,- -,2010/10/26
10291,1 5 0,7094,1000,0,0,22185,160,- -,2010/10/25
10290,3 9 9,11691,1000,12162,320,0,0,- -,2010/10/24
10289,1 3 4,6054,1000,0,0,15267,160,- -,2010/10/23
10288,4 6 0,3348,1000,0,0,10477,160,- -,2010/10/22
10287,1 6 7,5486,1000,0,0,20148,160,- -,2010/10/21
10286,9 6 0,21432,1000,0,0,35292,160,- -,2010/10/20
10285,7 4 7,8349,1000,16068,320,0,0,- -,2010/10/19
10284,2 1 0,3693,1000,0,0,8698,160,- -,2010/10/18
10283,0 4 7,9506,1000,0,0,22361,160,- -,2010/10/17
10282,5 3 8,12622,1000,0,0,16800,160,- -,2010/10/16
10281,2 7 3,10767,1000,0,0,32087,160,- -,2010/10/15
10280,1 5 2,4713,1000,0,0,12761,160,- -,2010/10/14
10279,6 8 5,7369,1000,0,0,20876,160,- -,2010/10/13
10278,1 8 8,8652,1000,5888,320,0,0,- -,2010/10/12
10277,6 2 3,13054,1000,0,0,21909,160,- -,2010/10/11
10276,2 8 0,3602,1000,0,0,13162,160,- -,2010/10/10
10275,6 8 0,6548,1000,0,0,23875,160,- -,2010/10/9
10274,4 1 1,1983,1000,2337,320,0,0,- -,2010/10/8
10273,7 7 2,5987,1000,7109,320,0,0,- -,2010/10/7
10272,6 7 0,16990,1000,0,0,26630,160,- -,2010/10/6
10271,5 2 1,5284,1000,0,0,11073,160,- -,2010/10/5
10270,1 1 7,6840,1000,10294,320,0,0,- -,2010/10/4
10269,1 6 3,3831,1000,0,0,11150,160,- -,2010/10/3
10268,5 9 3,5186,1000,0,0,14308,160,- -,2010/10/2
10267,7 0 3,13341,1000,0,0,13278,160,- -,2010/10/1
10266,2 3 5,7987,1000,0,0,21182,160,- -,2010/9/30
10265,8 4 6,7416,1000,0,0,18470,160,- -,2010/9/29
10264,4 4 5,7408,1000,7968,320,0,0,- -,2010/9/28
10263,4 2 5,15230,1000,0,0,25338,160,- -,2010/9/27
10262,1 8 5,11562,1000,0,0,23801,160,- -,2010/9/26
10261,3 3 3,8851,1000,0,0,0,0,- -,2010/9/25
10260,8 8 1,6158,1000,5829,320,0,0,- -,2010/9/24
10259,2 4 3,8471,1000,0,0,22138,160,- -,2010/9/23
10258,9 5 8,4535,1000,0,0,10723,160,- -,2010/9/22
10257,9 6 9,8338,1000,7873,320,0,0,- -,2010/9/21
10256,1 7 9,3102,1000,0,0,4745,160,- -,2010/9/20
10255,9 7 1,12107,1000,0,0,32598,160,- -,2010/9/19
10254,3 5 8,10290,1000,0,0,24991,160,- -,2010/9/18
10253,6 7 5,16751,1000,0,0,34396,160,- -,2010/9/17
10252,2 9 9,2808,1000,4591,320,0,0,- -,2010/9/16
10251,6 9 8,5241,1000,0,0,10623,160,- -,2010/9/15
10250,0 8 2,4229,1000,0,0,10746,160,- -,2010/9/14
10249,6 9 5,6154,1000,0,0,17955,160,- -,2010/9/13
10248,2 0 4,6368,1000,0,0,9245,160,- -,2010/9/12
10247,8 8 5,3324,1000,2993,320,0,0,- -,2010/9/11
10246,5 3 0,8470,1000,0,0,15184,160,- -,2010/9/10
10245,4 8 4,2045,1000,3349,320,0,0,- -,2010/9/9
10244,4 8 2,3969,1000,0,0,21555,160,- -,2010/9/8
10243,4 8 8,9179,1000,15753,320,0,0,- -,2010/9/7
10242,0 9 5,11113,1000,0,0,19757,160,- -,2010/9/6
10241,2 5 1,8731,1000,0,0,27358,160,- -,2010/9/5
10240,3 3 1,2982,1000,3132,320,0,0,- -,2010/9/4
10239,4 1 4,17007,1000,11227,320,0,0,- -,2010/9/3
10238,6 8 7,10245,1000,0,0,20222,160,- -,2010/9/2
10237,9 0 3,3633,1000,0,0,7264,160,- -,2010/9/1
10236,1 7 3,5364,1000,0,0,11309,160,- -,2010/8/31
10235,3 0 0,4227,1000,3939,320,0,0,- -,2010/8/30
10234,3 7 9,9103,1000,0,0,14543,160,- -,2010/8/29
10233,5 3 4,7359,1000,0,0,21624,160,- -,2010/8/28
10232,1 9 5,17712,1000,0,0,30912,160,- -,2010/8/27
10231,0 6 6,5706,1000,5507,320,0,0,- -,2010/8/26
10230,8 5 4,11352,1000,0,0,30893,160,- -,2010/8/25
10229,6 7 6,5485,1000,6243,320,0,0,- -,2010/8/24
10228,9 4 7,12480,1000,0,0,21851,160,- -,2010/8/23
10227,2 3 9,10898,1000,0,0,14898,160,- -,2010/8/22
10226,5 0 4,4941,1000,0,0,12116,160,- -,2010/8/21
10225,9 9 7,7736,1000,18323,320,0,0,- -,2010/8/20
10224,6 7 4,2550,1000,0,0,9113,160,- -,2010/8/19
10223,5 7 4,16765,1000,0,0,17717,160,- -,2010/8/18
10222,1 4 0,11174,1000,0,0,18628,160,- -,2010/8/17
10221,6 8 3,7086,1000,0,0,21826,160,- -,2010/8/16
10220,2 9 5,3434,1000,0,0,13903,160,- -,2010/8/15
10219,6 8 5,3360,1000,0,0,15230,160,- -,2010/8/14
10218,2 4 5,12622,1000,0,0,21729,160,- -,2010/8/13
10217,8 9 3,8412,1000,0,0,24655,160,- -,2010/8/12
10216,8 2 4,5493,1000,0,0,14398,160,- -,2010/8/11
10215,6 6 7,14951,1000,19567,320,0,0,- -,2010/8/10
10214,1 2 4,7124,1000,0,0,10057,160,- -,2010/8/9
10213,3 9 1,9879,1000,0,0,17295,160,- -,2010/8/8
10212,7 8 5,14421,1000,0,0,20863,160,- -,2010/8/7
10211,9 3 2,13895,1000,0,0,18928,160,- -,2010/8/6
10210,8 0 9,9100,1000,0,0,12192,160,- -,2010/8/5
10209,0 8 1,4050,1000,0,0,7897,160,- -,2010/8/4
10208,4 6 7,16121,1000,0,0,40249,160,- -,2010/8/3
10207,8 2 8,11363,1000,7767,320,0,0,- -,2010/8/2
10206,3 5 3,7089,1000,10438,320,0,0,- -,2010/8/1
10205,0 4 7,5145,1000,0,0,12258,160,- -,2010/7/31
10204,0 3 6,2294,1000,0,0,6293,160,- -,2010/7/30
10203,1 0 6,5108,1000,0,0,8422,160,- -,2010/7/29
10202,0 5 3,4000,1000,0,0,7592,160,- -,2010/7/28
10201,1 8 0,6536,1000,0,0,12729,160,- -,2010/7/27
10200,2 0 6,4616,1000,0,0,10345,160,- -,2010/7/26
10199,9 8 8,4664,1000,4264,320,0,0,- -,2010/7/25
10198,4 6 6,7415,1000,5692,320,0,0,- -,2010/7/24
10197,7 7 8,5218,1000,6028,320,0,0,- -,2010/7/23
10196,0 5 2,13660,1000,0,0,22990,160,- -,2010/7/22
10195,8 0 4,9992,1000,0,0,17061,160,- -,2010/7/21
10194,1 4 8,6931,1000,0,0,10794,160,- -,2010/7/20
10193,1 1 1,15197,1000,0,0,0,0,- -,2010/7/19
10192,6 1 3,6612,1000,0,0,16645,160,- -,2010/7/18
10191,3 5 3,20046,1000,13605,320,0,0,- -,2010/7/17
10190,7 5 7,16438,1000,13458,320,0,0,- -,2010/7/16
10189,9 1 8,9059,1000,0,0,14975,160,- -,2010/7/15
10188,6 8 1,11662,1000,0,0,19055,160,- -,2010/7/14
10187,4 1 5,5375,1000,0,0,13729,160,- -,2010/7/13
10186,2 8 4,5636,1000,0,0,15855,160,- -,2010/7/12
10185,1 3 5,9994,1000,0,0,16974,160,- -,2010/7/11
10184,8 2 0,6006,1000,0,0,16449,160,- -,2010/7/10
10183,3 3 7,7952,1000,13009,320,0,0,- -,2010/7/9
10182,9 4 7,14500,1000,0,0,29641,160,- -,2010/7/8
10181,8 0 6,6099,1000,0,0,7754,160,- -,2010/7/7
10180,0 8 8,5404,1000,8705,320,0,0,- -,2010/7/6
10179,5 1 9,13823,1000,0,0,18018,160,- -,2010/7/5
10178,3 5 6,13631,1000,0,0,18681,160,- -,2010/7/4
10177,1 9 4,6986,1000,0,0,12903,160,- -,2010/7/3
10176,7 7 0,5571,1000,6788,320,0,0,- -,2010/7/2
10175,5 6 9,9360,1000,0,0,18412,160,- -,2010/7/1
10174,8 4 1,6159,1000,0,0,17011,160,- -,2010/6/30
10173,4 0 6,5541,1000,0,0,14229,160,- -,2010/6/29
10172,2 3 9,4712,1000,0,0,15010,160,- -,2010/6/28
10171,8 0 8,3294,1000,3812,320,0,0,- -,2010/6/27
10170,7 3 9,10855,1000,0,0,20779,160,- -,2010/6/26
10169,8 4 4,6798,1000,5892,320,0,0,- -,2010/6/25
10168,6 7 7,9168,1000,9324,320,0,0,- -,2010/6/24
10167,0 9 4,4869,1000,0,0,14477,160,- -,2010/6/23
10166,7 8 6,14340,1000,0,0,22534,160,- -,2010/6/22
10165,8 4 2,5923,1000,0,0,7631,160,- -,2010/6/21
10164,6 8 4,6143,1000,0,0,15794,160,- -,2010/6/20
10163,1 3 4,3684,1000,0,0,9716,160,- -,2010/6/19
10162,0 1 3,8414,1000,0,0,13073,160,- -,2010/6/18
10161,6 3 7,12551,1000,0,0,32159,160,- -,2010/6/17
10160,8 7 8,3793,1000,3492,320,0,0,- -,2010/6/16
10159,6 4 4,8079,1000,9580,320,0,0,- -,2010/6/15
10158,4 8 0,5354,1000,0,0,6194,160,- -,2010/6/14
10157,7 0 8,5725,1000,0,0,14359,160,- -,2010/6/13
10156,1 3 8,6147,1000,0,0,15305,160,- -,2010/6/12
10155,3 3 1,4417,1000,6235,320,0,0,- -,2010/6/11
10154,0 6 9,4673,1000,0,0,13297,160,- -,2010/6/10
10153,0 0 6,1459,1000,1668,320,0,0,- -,2010/6/9
10152,9 9 7,4680,1000,4340,320,0,0,- -,2010/6/8
10151,3 0 9,4921,1000,0,0,12484,160,- -,2010/6/7
10150,1 0 1,3759,1000,3502,320,0,0,- -,2010/6/6
10149,9 6 4,9529,1000,0,0,28555,160,- -,2010/6/5
10148,2 7 8,8616,1000,0,0,24919,160,- -,2010/6/4
10147,0 0 6,2760,1000,3729,320,0,0,- -,2010/6/3
10146,8 1 4,6841,1000,0,0,27238,160,- -,2010/6/2
10145,9 3 4,11836,1000,0,0,24824,160,- -,2010/6/1
10144,8 6 6,5684,1000,9746,320,0,0,- -,2010/5/31
10143,3 7 0,7655,1000,0,0,14963,160,- -,2010/5/30
10142,2 6 1,5575,1000,0,0,11189,160,- -,2010/5/29
10141,8 3 1,10248,1000,0,0,24799,160,- -,2010/5/28
10140,6 3 4,19863,1000,0,0,26554,160,- -,2010/5/27
10139,0 4 5,7535,1000,0,0,23494,160,- -,2010/5/26
10138,7 2 8,8982,1000,0,0,22219,160,- -,2010/5/25
10137,7 7 6,3517,1000,5582,320,0,0,- -,2010/5/24
10136,9 2 6,13126,1000,0,0,23858,160,- -,2010/5/23
10135,4 0 9,10398,1000,0,0,19322,160,- -,2010/5/22
10134,3 5 8,9991,1000,0,0,19913,160,- -,2010/5/21
10133,3 4 3,2476,1000,3352,320,0,0,- -,2010/5/20
10132,5 4 5,4068,1000,4267,320,0,0,- -,2010/5/19
10131,3 3 6,3854,1000,5202,320,0,0,- -,2010/5/18
10130,3 9 5,8345,1000,0,0,16783,160,- -,2010/5/17
10129,1 0 1,7738,1000,5858,320,0,0,- -,2010/5/16
10128,9 1 3,11764,1000,0,0,24574,160,- -,2010/5/15
10127,2 7 7,6343,1000,7025,320,0,0,- -,2010/5/14
10126,4 8 3,8655,1000,0,0,21277,160,- -,2010/5/13
10125,4 8 8,12843,1000,11896,320,0,0,- -,2010/5/12
10124,4 7 3,21675,1000,0,0,48106,160,- -,2010/5/11
10123,2 6 1,6410,1000,0,0,12421,160,- -,2010/5/10
10122,8 3 2,7597,1000,0,0,15158,160,- -,2010/5/9
10121,8 2 9,16410,1000,0,0,18950,160,- -,2010/5/8
10120,2 1 9,13999,1000,0,0,17538,160,- -,2010/5/7
10119,3 3 2,4370,1000,3922,320,0,0,- -,2010/5/6
10118,9 6 8,8762,1000,0,0,25451,160,- -,2010/5/5
10117,5 6 5,5897,1000,6496,320,0,0,- -,2010/5/4
10116,5 0 3,9495,1000,0,0,12477,160,- -,2010/5/3
10115,2 2 1,9134,1000,6662,320,0,0,- -,2010/5/2
10114,1 3 0,2097,1000,0,0,5356,160,- -,2010/5/1
10113,3 4 2,9947,1000,0,0,22736,160,- -,2010/4/30
10112,3 7 7,7647,1000,10401,320,0,0,- -,2010/4/29
10111,8 7 1,2938,1000,0,0,10701,160,- -,2010/4/28
10110,8 1 3,8401,1000,0,0,17461,160,- -,2010/4/27
10109,7 7 6,7744,1000,8268,320,0,0,- -,2010/4/26
10108,1 3 0,4928,1000,0,0,10529,160,- -,2010/4/25
10107,0 5 3,10749,1000,0,0,28674,160,- -,2010/4/24
10106,6 9 7,12278,1000,0,0,24257,160,- -,2010/4/23
10105,2 8 4,3162,1000,0,0,9973,160,- -,2010/4/22
10104,2 4 4,4912,1000,9445,320,0,0,- -,2010/4/21
10103,8 1 2,4118,1000,0,0,13708,160,- -,2010/4/20
10102,8 8 8,33519,1000,0,0,0,0,- -,2010/4/19
10101,1 4 3,14386,1000,0,0,12882,160,- -,2010/4/18
10100,7 1 8,7547,1000,0,0,13004,160,- -,2010/4/17
10099,1 6 8,11053,1000,0,0,26491,160,- -,2010/4/16
10098,9 3 6,6411,1000,0,0,19539,160,- -,2010/4/15
10097,1 4 6,16717,1000,0,0,26550,160,- -,2010/4/14
10096,0 5 9,9547,1000,0,0,19918,160,- -,2010/4/13
10095,4 7 0,10529,1000,0,0,22828,160,- -,2010/4/12
10094,9 5 8,7797,1000,0,0,21845,160,- -,2010/4/11
10093,9 7 4,7026,1000,0,0,27236,160,- -,2010/4/10
10092,3 0 5,12226,1000,0,0,18183,160,- -,2010/4/9
10091,0 7 0,4622,1000,7950,320,0,0,- -,2010/4/8
10090,5 9 0,11418,1000,0,0,15506,160,- -,2010/4/7
10089,2 4 1,7614,1000,0,0,15208,160,- -,2010/4/6
10088,6 0 8,8102,1000,0,0,15078,160,- -,2010/4/5
10087,8 1 4,5047,1000,0,0,13218,160,- -,2010/4/4
10086,9 6 8,6215,1000,0,0,11321,160,- -,2010/4/3
10085,2 9 6,5624,1000,0,0,9996,160,- -,2010/4/2
10084,9 2 2,5621,1000,8448,320,0,0,- -,2010/4/1
10083,4 6 8,6323,1000,0,0,16524,160,- -,2010/3/31
10082,5 0 8,7867,1000,0,0,16383,160,- -,2010/3/30
10081,5 9 8,9101,1000,0,0,17141,160,- -,2010/3/29
10080,2 6 4,7379,1000,0,0,22412,160,- -,2010/3/28
10079,9 5 7,3431,1000,0,0,8238,160,- -,2010/3/27
10078,0 4 9,15891,1000,0,0,23232,160,- -,2010/3/26
10077,9 9 2,6242,1000,7795,320,0,0,- -,2010/3/25
10076,2 7 1,11261,1000,0,0,26454,160,- -,2010/3/24
10075,8 5 4,9167,1000,0,0,28667,160,- -,2010/3/23
10074,3 4 9,7844,1000,0,0,18562,160,- -,2010/3/22
10073,5 5 5,20522,1000,0,0,0,0,- -,2010/3/21
10072,9 7 0,4644,1000,0,0,13135,160,- -,2010/3/20
10071,5 7 8,13789,1000,0,0,23521,160,- -,2010/3/19
10070,6 6 9,4855,1000,4110,320,0,0,- -,2010/3/18
10069,8 5 1,13044,1000,0,0,16194,160,- -,2010/3/17
10068,5 9 7,6248,1000,0,0,28279,160,- -,2010/3/16
10067,5 8 8,6079,1000,7907,320,0,0,- -,2010/3/15
10066,3 6 0,5362,1000,0,0,14881,160,- -,2010/3/14
10065,2 0 8,3307,1000,0,0,11090,160,- -,2010/3/13
10064,2 6 8,10208,1000,0,0,14838,160,- -,2010/3/12
10063,8 4 4,5190,1000,9660,320,0,0,- -,2010/3/11
